Days,PANDEM2 Outputs.confirmed cases,Hospital.total in hospital,Hospital.hospital admissions,Hospital.hospital discharges,Hospital.ICU admissions,Hospital.ICU discharges,Hospital.deaths in hospital,Hospital Resources.Beds,Hospital Resources.occupied ward beds,Hospital.physical ward beds available,Hospital.expected beds freed,Hospital.Patients Waiting for Ward Bed,Hospital.In Ward Overflow,Hospital.physical ward beds needed,Hospital.physical ward beds gap,Hospital Resources.max available nurses,Hospital Resources.Absent Nurses,Hospital Resources.Nurses,Hospital Resources.occupied nurses,Hospital Resources.available nurses,Hospital Resources.expected nurses freed,Hospital Resources.total nurses needed for incoming patients,Hospital Resources.nurses gap,Hospital Resources.extra staff needed for overflow patients,Hospital Resources.staffed ward beds available,Hospital Resources.staffed ward beds needed,Hospital Resources.staffed ward beds gap,Hospital.ward admissions,Hospital.moving to ward overflow,Hospital Resources.ICU Beds,Hospital Resources.occupied ICU beds,Hospital.physical ICU beds available,Hospital.expected ICU beds freed,Hospital.Patients Waiting for ICU,Hospital.In ICU Overflow,Hospital.physical ICU beds needed,Hospital.physical ICU beds gap,Hospital Resources.max available ICU nurses,Hospital Resources.Absent ICU Nurses,Hospital Resources.ICU Nurses,Hospital Resources.occupied ICU nurses,Hospital Resources.available ICU nurses,Hospital Resources.expected ICU nurses freed,Hospital Resources.total ICU nurses needed for incoming patients,Hospital Resources.ICU nurses gap,Ventilators.ventilators in stock,Ventilators.ventilators in use,Ventilators.ventilators available,Ventilators.expected ventilators freed,Ventilators.ventilators needed for incoming ICU patients,Ventilators.gap in ventilators,Hospital Resources.staffed equipped ICU beds available,Hospital Resources.staffed equipped ICU beds needed,Hospital Resources.staffed equipped ICU beds gap,Hospital.moving to ICU overflow,Hospital.at risk of dying from lack of ICU,PPE.PPE,PPE.PPE needed,PPE.PPE gap,PPE.total PPE used,PPE.interrupted PPE supply,Hospital.Total needed ICU,Hospital.Total ICU admissions,Hospital.Total needed Ward Bed,Hospital.Total Ward admissions,Hospital.Potential deaths due to lack of ICU,Hospital.total deaths,Hospital.peak ICU demand,Hospital.peak demand ICU beds,Hospital.peak demand ICU nurses,Hospital.peak demand ventilators,Hospital.peak ward demand,Hospital.peak demand ward beds,Hospital.peak demand nurses,Hospital.peak demand PPE,Hospital Resources.activate surge strategy 1,Hospital Resources.activate surge strategy 2,PPE.activate surge strategy 3,Hospital Resources.activate surge strategy 4
50,3153.11539587,364.99911321,131.872284018,53.1160953091,10.6725330874,1.8446725972,3.47595029518,12500,222.475791871,12277.5242081,31.5046520498,91.2679911133,0.0,91.2679911133,0,1500,0,1500,44.4951583741,1455.50484163,6.30093040997,18.2535982227,0.0,0.0,7277.52420813,91.2679911133,0.0,91.2679911133,0.0,2500,40.5827971385,2459.41720286,2.16253812766,10.6725330874,0.0,10.6725330874,0,750,0,750,20.2913985692,729.708601431,1.08126906383,5.33626654368,0.0,2000,22.7263663975,1977.2736336,1.21102135149,5.97661852892,0,1459.41720286,10.6725330874,0.0,0.0,0.0,41162.556133,441.882108548,0.0,2574.78934916,0,73.9806700606,63.3081369732,648.729601478,557.461610365,0.0,19.9133184181,46.7767533313,46.7767533313,23.3883766657,26.1949818656,263.655848831,263.655848831,52.7311697662,380.597732159,0,0,0,0
51,3670.0690035,426.952520084,153.027300355,62.1915828264,12.4508875593,2.17011451632,4.0818606746,12500,260.488305032,12239.511695,37.1135669731,106.270808134,0.0,106.270808134,0,1500,0,1500,52.0976610064,1447.90233899,7.42271339463,21.2541616267,0.0,0.0,7239.51169497,106.270808134,0.0,106.270808134,0.0,2500,47.7425193591,2452.25748064,2.55901662997,12.4508875593,0.0,12.4508875593,0,750,0,750,23.8712596796,726.12874032,1.27950831498,6.22544377966,0.0,2000,26.7358108411,1973.26418916,1.43304931278,6.97249703322,0,1452.25748064,12.4508875593,0.0,0.0,0.0,40686.2482423,517.242630462,0.0,3051.09723986,0,87.244407663,74.7935201037,763.853350394,657.58254226,0.0,23.665893105,54.9330986654,54.9330986654,27.4665493327,30.7625352526,308.210156757,308.210156757,61.6420313514,445.542903421,0,0,0,0
52,4263.58726972,498.375982543,177.254423657,72.6602657533,14.4963924392,2.54750355156,4.78311178573,12500,304.336191637,12195.6638084,43.625189691,123.498320333,0.0,123.498320333,0,1500,0,1500,60.8672383274,1439.13276167,8.72503793819,24.6996640666,0.0,0.0,7195.66380836,123.498320333,0.0,123.498320333,0.0,2500,56.0450781343,2443.95492187,3.02171768034,14.4963924392,0.0,14.4963924392,0,750,0,750,28.0225390671,721.977460933,1.51085884017,7.24819621962,0.0,2000,31.3852437552,1968.61475624,1.69216190099,8.11797976598,0,1443.95492187,14.4963924392,0.0,0.0,0.0,40163.3562378,604.188188404,0.0,3608.06979077,0,102.675996357,88.1796039174,897.572708038,774.074387705,0.0,28.0680153931,64.3759025664,64.3759025664,32.1879512832,36.0505054372,359.54062746,359.54062746,71.908125492,520.480383876,0,0,0,0
53,4943.74517188,580.580285728,204.925334466,84.7158073894,16.8453688863,2.98428353142,5.59321738426,12500,354.830606866,12145.1693931,51.1686390197,143.250072284,0.0,143.250072284,0,1500,0,1500,70.9661213733,1429.03387863,10.2337278039,28.6500144568,0.0,0.0,7145.16939313,143.250072284,0.0,143.250072284,0.0,2500,65.6542376913,2434.34576231,3.56052017755,16.8453688863,0.0,16.8453688863,0,750,0,750,32.8271188456,717.172881154,1.78026008877,8.42268444317,0.0,2000,36.7663731071,1963.23362689,1.99389129943,9.43340657635,0,1434.34576231,16.8453688863,0.0,0.0,0.0,39775.4306405,704.329695594,0.0,4258.03242716,0,120.59566549,103.750296604,1052.60586085,909.355788562,0.0,33.2212240129,75.2877615592,75.2877615592,37.6438807796,42.1611464731,418.581855898,418.581855898,83.7163711797,606.801259796,0,0,0,0
54,5721.42183578,675.018274106,236.442196812,98.5747839314,19.5373953322,3.48884080678,6.52736242244,12500,412.878676153,12087.1213238,59.889995244,165.847704872,0.0,165.847704872,0,1500,0,1500,82.5757352305,1417.42426477,11.9779990488,33.1695409745,0.0,0.0,7087.12132385,165.847704872,0.0,165.847704872,0.0,2500,76.7544977491,2423.24550225,4.18662630813,19.5373953322,0.0,19.5373953322,0,750,0,750,38.3772488745,711.622751125,2.09331315407,9.76869766608,0.0,2000,42.9825187395,1957.01748126,2.34451073256,10.940941386,0,1423.24550225,19.5373953322,0.0,0.0,0.0,39489.6127573,819.456113728,0.0,5015.00476695,0,141.364740804,121.827345472,1232.01080679,1066.16310191,0.0,39.2413504425,87.8731456457,87.8731456457,43.9365728228,49.2089615616,486.366812864,486.366812864,97.2733625729,706.049676979,0,0,0,0
55,6608.36855096,783.28749,272.238411214,114.476486744,22.6155012094,4.07056042098,7.60246387642,12500,479.48266699,12020.517333,69.9537103018,191.636992538,0.0,191.636992538,0,1500,0,1500,95.8965333981,1404.1034666,13.9907420604,38.3273985077,0.0,0.0,7020.51733301,191.636992538,0.0,191.636992538,0.0,2500,89.5523292616,2410.44767074,4.91270387699,22.6155012094,0.0,22.6155012094,0,750,0,750,44.7761646308,705.223835369,2.4563519385,11.3077506047,0.0,2000,50.1493043865,1949.85069561,2.75111417112,12.6646806772,0,1410.44767074,22.6155012094,0.0,0.0,0.0,39257.5708833,951.539235706,0.0,5894.8805269,0,165.389175908,142.773674698,1439.21126534,1247.5742728,0.0,46.2602171302,102.35969344,102.35969344,51.17984672,57.3214283264,564.028341082,564.028341082,112.805668216,819.927574682,0,0,0,0
56,7617.23879781,907.135172595,312.7764712,132.683268491,26.1263548351,4.73988609481,8.83724952545,12500,555.741438706,11944.2585613,81.543776245,220.989884968,0.0,220.989884968,0,1500,0,1500,111.148287741,1388.85171226,16.308755249,44.1979769936,0.0,0.0,6944.25856129,220.989884968,0.0,220.989884968,0.0,2500,104.277494086,2395.72250591,5.75302566488,26.1263548351,0.0,26.1263548351,0,750,0,750,52.1387470429,697.861252957,2.87651283244,13.0631774176,0.0,2000,58.395396688,1941.60460331,3.22169437233,14.6307587077,0,1395.72250591,26.1263548351,0.0,0.0,0.0,39049.2586237,1102.74094598,0.0,6915.6137236,0,193.123287713,166.996932877,1678.02494395,1457.03505898,0.0,54.4274052843,118.999591911,118.999591911,59.4997959553,66.6397714699,652.802541149,652.802541149,130.56050823,950.301520926,0,0,0,0
57,8761.56699877,1048.46222127,358.543881375,153.481087695,30.1203136123,5.50838007947,10.2523414979,12500,642.852723331,11857.1472767,94.8647758991,254.304822577,0.0,254.304822577,0,1500,0,1500,128.570544666,1371.42945533,18.9729551798,50.8609645155,0.0,0.0,6857.14727667,254.304822577,0.0,254.304822577,0.0,2500,121.184361748,2378.81563825,6.72360729422,30.1203136123,0.0,30.1203136123,0,750,0,750,60.5921808742,689.407819126,3.36180364711,15.0601568061,0.0,2000,67.8632425791,1932.13675742,3.76522008476,16.8673756229,0,1378.81563825,30.1203136123,0.0,0.0,0.0,38845.5497122,1275.41923431,0.0,8097.41181051,0,225.073482459,194.953168847,1952.69142783,1698.38660525,0.0,63.9121052477,138.070827408,138.070827408,69.0354137042,77.3196633487,754.031172359,754.031172359,150.806234472,1099.20824088,0,0,0,0
58,10055.6928313,1209.32379469,410.047131894,177.179800747,34.6513039998,6.38877608406,11.8703254496,12500,742.114348677,11757.8856513,110.142832241,292.005068161,0.0,292.005068161,0,1500,0,1500,148.422869735,1351.57713026,22.0285664482,58.4010136322,0.0,0.0,6757.88565132,292.005068161,0.0,292.005068161,0.0,2500,140.553073849,2359.44692615,7.84234254464,34.6513039998,0.0,34.6513039998,0,750,0,750,70.2765369247,679.723463075,3.92117127232,17.3256519999,0.0,2000,78.7097213556,1921.29027864,4.391711825,19.4047302399,0,1359.44692615,34.6513039998,0.0,0.0,0.0,38633.8054445,1472.13036146,0.0,9462.9332033,0,261.80178326,227.150479261,2267.89752758,1975.89245942,0.0,74.9050452203,159.878138951,159.878138951,79.9390694756,89.5317578127,869.161333461,869.161333461,173.832266692,1268.85668084,0,0,0,0
59,11514.6265181,1391.9248893,467.803370536,204.112840176,39.7765145315,7.39501820691,13.7157881425,12500,854.922890789,11645.0771092,127.626388692,334.535083428,0.0,334.535083428,0,1500,0,1500,170.984578158,1329.01542184,25.5252777383,66.9070166856,0.0,0.0,6645.07710921,334.535083428,0.0,334.535083428,0.0,2500,162.690400552,2337.30959945,9.12913248672,39.7765145315,0.0,39.7765145315,0,750,0,750,81.345200276,668.654799724,4.56456624336,19.8882572658,0.0,2000,91.1066243091,1908.89337569,5.11231419256,22.2748481377,0,1337.30959945,39.7765145315,0.0,0.0,0.0,38405.2098704,1695.62526193,0.0,11037.4844148,0,303.928964697,264.152450165,2628.79813394,2294.26305051,0.0,87.6204756817,184.753517057,184.753517057,92.3767585287,103.461969552,999.741274619,999.741274619,199.948254924,1461.62506726,0,0,0,0
60,13153.846957,1598.60944105,532.329292323,234.635996492,45.5558755414,8.5422785747,15.8153078761,12500,982.768571694,11517.2314283,147.586701788,382.354865168,0.0,382.354865168,0,1500,0,1500,196.553714339,1303.44628566,29.5173403576,76.4709730336,0.0,0.0,6517.23142831,382.354865168,0.0,382.354865168,0.0,2500,187.930128643,2312.06987136,10.6060026375,45.5558755414,0.0,45.5558755414,0,750,0,750,93.9650643216,656.034935678,5.30300131875,22.7779377707,0.0,2000,105.24087204,1894.75912796,5.939361477,25.5112903032,0,1312.06987136,45.5558755414,0.0,0.0,0.0,38153.1726246,1948.83844732,0.0,12849.2102236,0,352.13706987,306.581194329,3041.03049616,2658.67563099,0.0,102.298170562,213.056078442,213.056078442,106.528039221,119.311403928,1147.41133462,1147.41133462,229.482266923,1680.05153072,0,0,0,0
61,14989.0215838,1831.84142133,604.126740201,269.125048815,52.0512872109,9.84694567939,18.197382078,12500,1127.22533535,11372.7746646,170.317896876,435.931993822,0.0,435.931993822,0,1500,0,1500,225.44506707,1274.55493293,34.0635793752,87.1863987644,0.0,0.0,6372.77466465,435.931993822,0.0,435.931993822,0.0,2500,216.632804946,2283.36719505,12.2972003906,52.0512872109,0.0,52.0512872109,0,750,0,750,108.316402473,641.683597527,6.1486001953,26.0256436054,0.0,2000,121.31437077,1878.68562923,6.88643221874,29.1487208381,0,1283.36719505,52.0512872109,0.0,0.0,0.0,37872.3788776,2234.86755957,0.0,14929.2685251,0,407.171041141,355.11975393,3510.71950727,3074.78751345,0.0,119.205390736,245.171121184,245.171121184,122.585560592,137.295827863,1313.88892483,1313.88892483,262.777784966,1926.81672779,0,0,0,0
62,17035.6351067,2094.17622183,683.664537808,307.971981367,59.3255489978,11.326574299,20.8922748685,12500,1289.93500049,11210.0649995,196.136413927,495.731037769,0.0,495.731037769,0,1500,0,1500,257.987000098,1242.0129999,39.2272827853,99.1462075537,0.0,0.0,6210.06499951,495.731037769,0.0,495.731037769,0.0,2500,249.184634578,2250.81536542,14.2292630142,59.3255489978,0.0,59.3255489978,0,750,0,750,124.592317289,625.407682711,7.11463150709,29.6627744989,0.0,2000,139.543395364,1860.45660464,7.96838728794,33.2223074388,0,1250.81536542,59.3255489978,0.0,0.0,0.0,37558.2342462,2556.9414972,0.0,17311.9795625,0,469.839144455,410.513595457,4044.47115775,3548.74011998,0.0,138.638739111,281.508134616,281.508134616,140.754067308,157.644555385,1500.94634218,1500.94634218,300.189268435,2204.71667872,0,0,0,0
63,19308.5138554,2388.22044905,771.356154906,351.579499898,67.4409392523,12.9997866055,23.9317653424,12500,1472.58429276,11027.4157072,225.379648009,562.199911708,0.0,562.199911708,0,1500,0,1500,294.516858553,1205.48314145,45.0759296018,112.439982342,0.0,0.0,6027.41570724,562.199911708,0.0,562.199911708,0.0,2500,285.995305322,2214.00469468,16.4310444301,67.4409392523,0.0,67.4409392523,0,750,0,750,142.997652661,607.002347339,8.21552221503,33.7204696261,0.0,2000,160.15737098,1839.84262902,9.20138488083,37.7669259813,0,1214.00469468,67.4409392523,0.0,0.0,0.0,37206.5539324,2918.37481591,0.0,20034.9370473,0,541.011813625,473.570874372,4649.35088133,4087.15096963,0.0,160.925818415,322.497508337,322.497508337,161.248754168,180.598604669,1710.38006808,1710.38006808,342.076013615,2516.62383892,0,0,0,0
64,21821.2336426,2716.57814836,867.532951177,400.353540939,76.4573941102,14.8861128082,27.3487753155,12500,1676.8734699,10823.1265301,258.403565862,635.752802568,0.0,635.752802568,0,1500,0,1500,335.37469398,1164.62530602,51.6807131724,127.150560514,0.0,0.0,5823.1265301,635.752802568,0.0,635.752802568,0.0,2500,327.494481781,2172.50551822,18.9336867775,76.4573941102,0.0,76.4573941102,0,750,0,750,163.74724089,586.25275911,9.46684338874,38.2286970551,0.0,2000,183.396909797,1816.6030902,10.6028645954,42.8161407017,0,1172.50551822,76.4573941102,0.0,0.0,0.0,36813.4064792,3322.5059622,0.0,23139.066309,0,621.618489741,545.16109563,5332.84312145,4697.09031888,0.0,186.426582615,368.585659683,368.585659683,184.292829841,206.407969422,1943.9701482,1943.9701482,388.794029641,2865.43429741,0,0,0,0
65,24585.4020526,3081.78150612,972.412973889,454.693459576,86.4302404021,17.0057586645,31.176853917,12500,1904.47522336,10595.5247766,295.579058129,716.749351745,0.0,716.749351745,0,1500,0,1500,380.895044671,1119.10495533,59.1158116257,143.349870349,0.0,0.0,5595.52477664,716.749351745,0.0,716.749351745,0.0,2500,374.126690619,2125.87330938,21.7705204996,86.4302404021,0.0,86.4302404021,0,750,0,750,187.063345309,562.936654691,10.8852602498,43.215120201,0.0,2000,209.510946747,1790.48905325,12.1914914798,48.4009346252,0,1125.87330938,86.4302404021,0.0,0.0,0.0,36375.0592989,3772.61690265,0.0,26668.6121529,0,712.641987803,626.211747401,6102.7881535,5386.03880175,0.0,215.534250877,420.228283691,420.228283691,210.114141845,235.327838867,2203.4282879,2203.4282879,440.685657579,3253.99899712,0,0,0,0
66,27609.8113865,3486.20429429,1086.06561852,514.979598604,97.4074497051,19.3792866472,35.4494962005,12500,2156.98261195,10343.017388,337.286769651,805.469926391,0.0,805.469926391,0,1500,0,1500,431.396522391,1068.60347761,67.4573539301,161.093985278,0.0,0.0,5343.01738805,805.469926391,0.0,805.469926391,0.0,2500,426.344306238,2073.65569376,24.97687452,97.4074497051,0.0,97.4074497051,0,750,0,750,213.172153119,536.827846881,12.48843726,48.7037248526,0.0,2000,238.752811493,1761.24718851,13.9870497312,54.5481718349,0,1073.65569376,97.4074497051,0.0,0.0,0.0,35887.9951393,4271.8319282,0.0,30671.0367555,0,815.10989494,717.702445235,6967.29207919,6161.8221528,0.0,248.675630177,477.881430011,477.881430011,238.940715006,267.613600806,2490.33348207,2490.33348207,498.066696415,3685.0370571,0,0,0,0
67,30899.4665888,3931.95679051,1208.37291323,581.557993813,109.426401575,22.0271977743,40.1992744827,12500,2435.84500026,10064.1549997,383.910142755,902.087037632,0.0,902.087037632,0,1500,0,1500,487.169000053,1012.83099995,76.782028551,180.417407526,0.0,0.0,5064.15499974,902.087037632,0.0,902.087037632,0.0,2500,484.598351035,2015.40164897,28.58977622,109.426401575,0.0,109.426401575,0,750,0,750,242.299175517,507.700824483,14.29488811,54.7132007873,0.0,2000,271.375076579,1728.62492342,16.0102746832,61.2787848818,0,1015.40164897,109.426401575,0.0,0.0,0.0,35348.9816223,4822.99391942,0.0,35196.80591,0,930.082501656,820.656100082,7934.60605208,7032.51901444,0.0,286.310670388,541.990134708,541.990134708,270.995067354,303.514475437,2806.05437272,2806.05437272,561.210874545,4161.0297095,0,0,0,0
68,34454.5037508,4420.76169386,1338.98876232,654.722067541,122.510175179,24.9694024175,45.4567650735,12500,2742.29138237,9757.70861763,435.826416798,1006.63328312,0.0,1006.63328312,0,1500,0,1500,548.458276474,951.541723526,87.1652833596,201.326656625,0.0,0.0,4757.70861763,1006.63328312,0.0,1006.63328312,0.0,2500,549.326853185,1950.67314681,32.6475196972,122.510175179,0.0,122.510175179,0,750,0,750,274.663426593,475.336573407,16.3237598486,61.2550875893,0.0,2000,307.623037784,1692.37696222,18.2826110304,68.6056981,0,950.673146815,122.510175179,0.0,0.0,0.0,34755.1833377,5428.5172364,0.0,40299.040602,0,1058.63680046,936.126625285,9012.97129979,8006.33801667,0.0,328.931055995,612.974389808,612.974389808,306.487194904,343.265658293,3151.65813992,3151.65813992,630.331627983,4684.09411444,0,0,0,0
69,38269.0294368,4953.81172691,1477.29816656,734.691316385,136.66343142,28.2245711843,51.24926012,12500,3077.24111575,9422.75888425,493.395358535,1118.96661369,0.0,1118.96661369,0,1500,0,1500,615.44822315,884.55177685,98.6790717071,223.793322738,0.0,0.0,4422.75888425,1118.96661369,0.0,1118.96661369,0.0,2500,620.940566055,1879.05943394,37.1890805623,136.66343142,0.0,136.66343142,0,750,0,750,310.470283028,439.529716972,18.5945402812,68.3317157099,0.0,2000,347.726716991,1652.27328301,20.8258851149,76.5315215951,0,879.059433945,136.66343142,0.0,0.0,0.0,34104.309718,6090.21772313,0.0,46033.010639,0,1201.84616742,1065.182736,10210.4274872,9091.4608735,0.0,377.057624272,691.212328625,691.212328625,345.606164313,387.07890403,3527.80662902,3527.80662902,705.561325804,5255.83745059,0,0,0,0
70,42329.9288937,5531.6112134,1622.37919197,821.587218259,151.868002615,31.8093615991,57.5992651489,12500,3441.20300842,9058.79699158,556.945560066,1238.73424719,0.0,1238.73424719,0,1500,0,1500,688.240601683,811.759398317,111.389112013,247.746849438,0.0,0.0,4058.79699158,1238.73424719,0.0,1238.73424719,0.0,2500,699.805955179,1800.19404482,42.2533567961,151.868002615,0.0,151.868002615,0,750,0,750,349.90297759,400.09702241,21.126678398,75.9340013075,0.0,2000,391.8913349,1608.1086651,23.6618798058,85.0460814644,0,800.194044821,151.868002615,0.0,0.0,0.0,33394.7932385,6809.12215009,0.0,52455.4483625,0,1360.75548397,1208.88748135,11534.583518,10295.8492708,0.0,431.236394244,777.020648425,777.020648425,388.510324212,435.131563118,3934.64162762,3934.64162762,786.928325525,5877.19324869,0,0,0,0
71,46615.7113984,6153.80595772,1772.97121158,915.406874091,168.078372811,35.7375231237,64.5227980587,12500,3834.16491766,8665.83508234,626.758242043,1365.33715853,0.0,1365.33715853,0,1500,0,1500,766.832983532,733.167016468,125.351648409,273.067431705,0.0,0.0,3665.83508234,1365.33715853,0.0,1365.33715853,0.0,2500,786.225508722,1713.77449128,47.8782184616,168.078372811,0.0,168.078372811,0,750,0,750,393.112754361,356.887245639,23.9391092308,84.0391864055,0.0,2000,440.286284884,1559.71371512,26.8118023385,94.1238887742,0,713.774491278,168.078372811,0.0,0.0,0.0,32625.992104,7585.26178002,0.0,59623.6638605,0,1536.35166962,1368.27329681,12992.3520788,11627.0149203,0.0,492.032998063,870.632489687,870.632489687,435.316244844,487.554194225,4371.66273232,4371.66273232,874.332546464,6548.24395654,0,0,0,0
72,51095.4819629,6819.0081782,1927.45358998,1015.99525813,185.21730548,40.0188922752,72.027524994,12500,4255.47752095,8244.52247905,703.048646457,1497.89772172,0.0,1497.89772172,0,1500,0,1500,851.09550419,648.90449581,140.609729291,299.579544343,0.0,0.0,3244.52247905,1497.89772172,0.0,1497.89772172,0.0,2500,880.415630055,1619.58436995,54.0993548978,185.21730548,0.0,185.21730548,0,750,0,750,440.207815027,309.792184973,27.0496774489,92.60865274,0.0,2000,493.032752831,1506.96724717,30.2956387428,103.721691069,0,619.584369945,185.21730548,0.0,0.0,0.0,31798.4099361,8417.4575815,0.0,67594.4490776,0,1729.52988702,1544.31258154,14589.6521143,13091.7543926,0.0,560.02533104,972.173244272,972.173244272,486.086622136,544.417016792,4837.60304536,4837.60304536,967.520609072,7268.03615604,0,0,0,0
73,55728.1478461,7524.62592904,2083.83937694,1123.0173649,203.171950373,44.658301197,80.1107923814,12500,4703.73765405,7796.26234595,785.94529978,1635.23369829,0.0,1635.23369829,0,1500,0,1500,940.747530809,559.252469191,157.189059956,327.046739658,0.0,0.0,2796.26234595,1635.23369829,0.0,1635.23369829,0.0,2500,982.482626334,1517.51737367,60.9489168985,203.171950373,0.0,203.171950373,0,750,0,750,491.241313167,258.758686833,30.4744584493,101.585975186,0.0,2000,550.190270747,1449.80972925,34.1313934632,113.776292209,0,517.517373666,203.171950373,0.0,0.0,0.0,30913.9224292,9303.1077941,0.0,76422.7672164,0,1941.05604784,1737.88409747,16331.0869296,14695.8532313,0.0,635.79428288,1081.63506721,1081.63506721,540.817533606,605.715637639,5330.3099072,5330.3099072,1066.06198144,8034.39757522,0,0,0,0
74,60461.9823743,8266.70915231,2239.78855857,1235.9319823,221.79082822,49.6544366822,88.7576413098,12500,5176.6784599,7323.3215401,875.467672945,1775.84225719,0.0,1775.84225719,0,1500,0,1500,1035.33569198,464.664308021,175.093534589,355.168451437,0.0,0.0,2323.3215401,1775.84225719,0.0,1775.84225719,0.0,2500,1092.39760701,1407.60239299,68.4539636385,221.79082822,0.0,221.79082822,0,750,0,750,546.198803505,203.801196495,34.2269818193,110.89541411,0.0,2000,611.742659925,1388.25734007,38.3342196376,124.202863803,0,407.602392991,221.79082822,0.0,0.0,0.0,29975.9978415,10237.9918052,0.0,86160.2360601,0,2171.52667953,1949.73585131,18219.609575,16443.7673178,0.0,719.912484351,1198.85120291,1198.85120291,599.425601455,671.35667363,5846.63982104,5846.63982104,1169.32796421,8843.76782831,0,0,0,0
75,65234.6732979,9039.82688666,2392.64482146,1353.96924328,240.882138191,54.9987015247,97.9389183463,12500,5671.07536453,6828.92463547,971.503052064,1917.89795039,0.0,1917.89795039,0,1500,0,1500,1134.21507291,365.784927093,194.300610413,383.579590078,0.0,0.0,1828.92463547,1917.89795039,0.0,1917.89795039,0.0,2500,1209.97143354,1290.02856646,76.6347398025,240.882138191,0.0,240.882138191,0,750,0,750,604.985716771,145.014283229,38.3173699013,120.441069095,0.0,2000,677.584002784,1322.41599722,42.9154542894,134.893997387,0,290.028566457,240.882138191,0.0,0.0,0.0,28989.8949422,11216.1072443,0.0,96853.4292347,0,2421.32768147,2180.44554328,20256.1912778,18338.2933274,0.0,812.931102943,1323.47157861,1323.47157861,661.735789305,741.144084022,6382.37839434,6382.37839434,1276.47567887,9691.05734087,0,0,0,0
76,69973.9740251,9836.9917798,2539.49849157,1476.11445085,250.727825925,60.6715909638,107.657201637,12500,6182.67832817,6317.32167183,1073.78374578,2059.26842027,0.0,2059.26842027,0,1500,0,1500,1236.53566563,263.464334365,214.756749157,411.853684053,0.0,0.0,1317.32167183,2059.26842027,0.0,2059.26842027,0.0,2500,1334.7750012,1165.2249988,85.5028271293,260.213843964,0.0561861942273,260.270030158,0,750,0,750,667.387500602,82.6124993977,42.7514135646,130.135015079,4.77110211672,2000,747.474000675,1252.52599933,47.8815831924,145.751216889,0,165.224998795,260.270030158,9.54220423344,9.48601803921,0.0505675748046,27962.8191723,12229.5593268,0.0,108542.037422,0,2690.59396385,2430.32393369,22439.5124854,20380.2440652,0.0,915.364847564,1454.94142629,1454.94142629,727.470713147,814.767198725,6932.19717433,6932.19717433,1386.43943487,10569.5507401,0,0,0,0
77,74599.0498966,10636.7175323,2677.27627674,1592.90186027,183.070489862,64.1651698535,152.061125789,12500,6671.84025243,5828.15974757,1181.68797871,2197.55095401,33.5343035269,2231.08525754,0,1500,0,1500,1334.36805049,165.631949514,236.337595741,446.217051507,44.2475062515,6.70686070537,828.159747572,2231.08525754,221.237531258,2009.84772628,187.703227731,2500,1411.63373678,1088.36626322,94.7042266384,280.745675266,41.4126102631,322.158285529,0,750,0,750,705.816868388,44.1831316119,47.3521133192,161.079142764,69.5438978334,2000,790.514892595,1209.48510741,53.0343669175,180.408639896,0,88.3662632238,322.158285529,139.087795667,97.6751854037,37.2713492368,26910.7479711,13237.4055657,0.0,121249.288998,0,2979.16963838,2643.0315041,24764.8425361,22532.9049791,13.9798487524,1040.65195081,1592.48282895,1592.48282895,796.241414473,891.790384209,7488.97922022,7488.97922022,1497.79584404,11470.1862926,0,0,0,0
78,79022.5663055,11400.4310727,2802.85575764,1649.51965484,161.405680345,65.5327105427,204.709378562,12500,6908.98284751,5591.01715249,1287.42423146,2330.1317479,321.406503777,2651.53825167,0,1500,0,1500,1381.7965695,118.203430499,257.484846292,530.307650335,154.619373544,64.2813007554,591.017152493,2651.53825167,773.096867722,1878.44138395,451.690363945,2500,1441.71963194,1058.28036806,103.125312285,303.511843554,94.6784980014,398.190341555,0,750,0,750,720.85981597,29.1401840304,51.5626561423,199.095170777,118.392330605,2000,807.362993886,1192.63700611,57.7501748794,222.986591271,0,58.2803680608,398.190341555,236.784661209,142.106163208,85.2106482013,25893.1296228,14160.2960329,0.0,134926.874136,0,3286.55373821,2813.96506369,27222.6078115,24530.7144519,74.3983329707,1218.17862773,1735.0642982,1735.0642982,867.5321491,971.636006992,8042.76907379,8042.76907379,1608.55381476,12380.4298193,0,0,0,0
79,83153.501856,12122.6715069,2913.19948536,1678.69706496,154.220305364,66.1895993267,246.011088458,12500,7031.19189512,5468.80810488,1381.91869059,2454.26789741,718.598339306,3172.86623672,0,1500,0,1500,1406.23837902,93.7616209769,276.383738117,634.573247343,264.427888249,143.719667861,468.808104884,3172.86623672,1322.13944125,1850.72679547,603.54110194,2500,1456.17118519,1043.82881481,110.391490552,326.144124842,136.298064989,462.442189831,0,750,0,750,728.085592594,21.9144074061,55.1957452759,231.221094916,154.110942234,2000,815.455863705,1184.54413629,61.819234709,258.967626306,0,43.8288148121,462.442189831,308.221884467,171.923819478,122.66825849,24958.5861728,15000.5915694,0.0,149487.181802,0,3611.87984956,2971.37618236,29801.7544273,26458.1608885,178.06147737,1443.18557145,1881.402149,1881.402149,940.701074502,1053.58520344,8584.39739536,8584.39739536,1716.87947907,13287.9027679,0,0,0,0
